doi,themeID,group,section,existence,fulfillment
10.3390/foods12142645,The way it is Framed,14,Conclusion,1,NA
10.3390/foods12142645,The way it is Framed,14,Results and Discussion,1,NA
10.3390/foods12142645,The way it is Framed,14,Conclusion,0.5,0.5
10.3390/foods12142645,The way it is Framed,14,Results and Discussion,0.5,0.5
10.3390/foods12142645,The way it is Framed,14,Conclusion,0.5,NA
10.3390/foods12142645,The way it is Framed,14,Results and Discussion,0.5,NA
10.3390/foods12142645,The way it is Framed,17,Conclusion,1,NA
10.1080/01292986.2024.2342827,The way it is Framed,1,Abstract,1,NA
10.1080/01292986.2024.2342827,The way it is Framed,6,Introduction,0.5,NA
10.1080/01292986.2024.2342827,The way it is Framed,11,Discussion,1,0.5
10.1111/ajsp.12609,The way it is Framed,5,Introduction,1,NA
10.3389/fsufs.2021.594650,The way it is Framed,2,Introduction,0,NA
10.3389/fsufs.2021.594650,The way it is Framed,4,Introduction,0.5,NA
10.3389/fsufs.2021.594650,The way it is Framed,6,Discussion,0,NA
10.1080/00036846.2024.2408035,The way it is Framed,1,Abstract,1,NA
10.1080/00036846.2024.2408035,The way it is Framed,7,Other (Write),1,NA
10.1177/14614448221122211,The way it is Framed,2,Discussion,0,NA
10.1111/1750-3841.15351,The way it is Framed,2,Introduction,1,0.5
10.1111/1750-3841.15351,The way it is Framed,3,Conclusion,1,0.5
10.1007/s11356-022-23597-2,The way it is Framed,1,Abstract,1,0.5
10.1007/s11356-022-23597-2,The way it is Framed,4,Introduction,1,NA
10.1007/s11356-022-23597-2,The way it is Framed,6,Background,0.5,NA
10.1007/s11356-022-23597-2,The way it is Framed,7,Background,0,NA
10.1007/s11356-022-23597-2,The way it is Framed,8,Other (Write),1,NA
10.1016/j.appet.2016.10.002,The way it is Framed,2,Abstract,1,0.5
10.1016/j.appet.2016.10.002,The way it is Framed,6,Discussion,1,1
10.1016/j.MEATsci.2022.109081,The way it is Framed,1,Abstract,1,NA
10.1016/j.MEATsci.2022.109081,The way it is Framed,5,Introduction,0.5,NA
10.1016/j.MEATsci.2022.109081,The way it is Framed,7,Discussion,1,0
10.1016/j.MEATsci.2022.109081,The way it is Framed,8,Conclusion,1,-0.5
10.1016/j.livsci.2021.104705,Unnatural perceptions,1,Abstract,1,NA
10.1016/j.livsci.2021.104705,Unnatural perceptions,3,Introduction,1,0
10.1016/j.livsci.2021.104705,Unnatural perceptions,5,Other (Write),1,NA
10.1016/j.MEATsci.2019.04.004,Unnatural perceptions,1,Abstract,0.5,NA
10.1016/j.MEATsci.2019.04.004,Unnatural perceptions,5,Introduction,1,NA
10.1016/j.MEATsci.2019.04.004,Unnatural perceptions,6,Discussion,0.5,NA
10.1016/j.MEATsci.2019.04.004,Unnatural perceptions,8,Other (Write),1,NA
10.3390/su13137430,Unnatural perceptions,4,Introduction,0.5,-0.5
10.3390/su13137430,Unnatural perceptions,6,Introduction,1,NA
10.3390/su13137430,Unnatural perceptions,9,Results and Discussion,1,NA
10.1016/j.foodpol.2020.101931,Unnatural perceptions,17,Other (Write),0.5,0
10.1007/s10806-017-9654-y,Unnatural perceptions,4,Other (Write),0.5,-0.5
10.1038/s41538-022-00172-0,Unnatural perceptions,3,Introduction,0.5,NA
10.1038/s41538-022-00172-0,Unnatural perceptions,3,Introduction,0.5,1
10.1038/s41538-022-00172-0,Unnatural perceptions,3,Introduction,1,NA
10.1038/s41538-022-00172-0,Unnatural perceptions,3,Introduction,1,1
10.1007/s10806-019-09759-2,Unnatural perceptions,4,Other (Write),1,0
10.1016/j.foodqual.2021.104226,Unnatural perceptions,3,Introduction,1,NA
10.1016/j.appet.2019.05.019,Unnatural perceptions,1,Discussion,0.5,NA
10.1016/S2095-3119(14)60886-8,Unnatural perceptions,6,Discussion,0.5,NA
10.1016/j.livsci.2022.104909,Unnatural perceptions,4,Discussion,1,NA
10.3389/fsufs.2023.1127164,Unnatural perceptions,6,Other (Write),1,0
10.3389/fsufs.2023.1127164,Unnatural perceptions,9,Discussion,0.5,0
10.1016/j.livsci.2021.104705,Unnatural perceptions,6,Introduction,0.5,NA
10.1016/j.livsci.2021.104705,Unnatural perceptions,8,Other (Write),0.5,-0.5
10.1016/j.meatsci.2019.04.004,Unnatural perceptions,1,Abstract,0.5,0.5
10.1016/j.meatsci.2019.04.004,Unnatural perceptions,3,Introduction,1,0
10.1016/j.meatsci.2019.04.004,Unnatural perceptions,4,Discussion,1,0.5
10.1016/j.meatsci.2019.04.004,Unnatural perceptions,5,Discussion,1,0
10.3390/su13137430,Unnatural perceptions,5,Introduction,0.5,0
10.3390/su13137430,Unnatural perceptions,10,Results and Discussion,0.5,0
10.3389/fnut.2020.00148,Unnatural perceptions,1,Abstract,1,-0.5
10.3389/fnut.2020.00148,Unnatural perceptions,7,Discussion,1,NA
10.1371/journal.pone.0221129,Unnatural perceptions,9,Results and Discussion,1,0.5
10.1016/j.appet.2020.104860,Unnatural perceptions,4,Discussion,1,0.5
10.3389/fsufs.2023.1134100,Unnatural perceptions,7,Other (Write),1,NA
10.3389/fnut.2023.1196475,Unnatural perceptions,4,Introduction,1,NA
10.3389/fsufs.2022.1056615,Unnatural perceptions,2,Results and Discussion,0.5,NA
10.1007/s10806-015-9573-8,Unnatural perceptions,8,Background,1,NA
10.1007/s10806-015-9573-8,Unnatural perceptions,9,Discussion,1,0.5
10.3389/fnut.2023.1197111,Unnatural perceptions,5,Discussion,0.5,0
10.1016/j.fufo.2024.100297,Unnatural perceptions,5,Introduction,1,NA
10.1016/j.fufo.2024.100297,Unnatural perceptions,6,Discussion,1,NA
10.1016/j.appet.2024.107240,Unnatural perceptions,1,Abstract,0,NA
10.1016/j.appet.2024.107240,Unnatural perceptions,3,Introduction,1,NA
10.1016/j.appet.2024.107240,Unnatural perceptions,8,Discussion,1,NA
10.1016/j.appet.2024.107240,Unnatural perceptions,9,Discussion,1,NA
10.1016/j.appet.2024.107240,Unnatural perceptions,13,Conclusion,1,NA
10.1016/j.appet.2024.107297,Unnatural perceptions,3,Introduction,1,NA
10.1016/j.appet.2024.107297,Unnatural perceptions,4,Discussion,1,NA
10.1108/BFJ-09-2021-0987,Unnatural perceptions,5,Introduction,0.5,NA
10.1108/BFJ-09-2021-0987,Unnatural perceptions,7,Background,1,NA
10.1108/BFJ-09-2021-0987,Unnatural perceptions,9,Results and Discussion,0.5,NA
10.1016/j.foodqual.2024.105208,Unnatural perceptions,1,Abstract,1,NA
10.1016/j.foodqual.2024.105208,Unnatural perceptions,4,Introduction,1,NA
10.1016/j.foodqual.2024.105208,Unnatural perceptions,9,Discussion,1,0.5
10.3390/nu15214649,Unnatural perceptions,3,Discussion,1,0.5
10.1186/s40100-023-00278-3,Unnatural perceptions,3,Introduction,0.5,NA
10.1111/faf.12541,Unnatural perceptions,10,Body,1,0.5
10.3390/su141912501,Unnatural perceptions,1,Abstract,1,NA
10.3390/su141912501,Unnatural perceptions,2,Introduction,0.5,0.5
10.3390/su141912501,Unnatural perceptions,4,Introduction,1,NA
10.3390/su141912501,Unnatural perceptions,7,Conclusion,1,0.5
10.3389/fsufs.2023.1302511,Unnatural perceptions,1,Abstract,1,0.5
10.3389/fsufs.2023.1302511,Unnatural perceptions,4,Discussion,1,NA
10.1007/s11569-018-0330-0,Unnatural perceptions,10,Discussion,1,NA
10.1007/s11569-018-0330-0,Unnatural perceptions,11,Conclusion,0,NA
10.1016/j.foodqual.2024.105102,Unnatural perceptions,1,Abstract,1,NA
10.1016/j.foodqual.2024.105102,Unnatural perceptions,3,Introduction,0.5,NA
10.1016/j.foodqual.2024.105102,Unnatural perceptions,4,Discussion,0.5,NA
10.1016/j.foodqual.2024.105102,Unnatural perceptions,7,Conclusion,1,NA
10.1371/journal.pone.0251432,Unnatural perceptions,4,Introduction,0.5,NA
10.1371/journal.pone.0251432,Unnatural perceptions,10,Conclusion,0.5,NA
10.1108/BFJ-01-2018-0025,Unnatural perceptions,5,Introduction,0.5,NA
10.1177/09717218221075158,Unnatural perceptions,2,Introduction,0.5,NA
10.3389/fnut.2019.00103,Unnatural perceptions,2,Introduction,1,NA
10.3389/fnut.2019.00103,Unnatural perceptions,6,Other (Write),1,NA
10.3390/su13158235,Unnatural perceptions,3,Introduction,0.5,NA
10.3390/su13158235,Unnatural perceptions,8,Introduction,0.5,NA
10.3390/su13158235,Unnatural perceptions,10,Discussion,0.5,NA
10.3390/su13158235,Unnatural perceptions,12,Conclusion,0.5,NA
10.3390/nu13041284,Unnatural perceptions,5,Discussion,0.5,0.5
10.1016/j.MEATsci.2022.108964,Unnatural perceptions,6,Introduction,0.5,NA
10.3390/nu15132935,Unnatural perceptions,3,Introduction,0.5,NA
10.1080/22041451.2024.2324405,Unnatural perceptions,6,Other (Write),1,NA
10.3390/foods12142645,Unnatural perceptions,14,Conclusion,1,0.5
10.3390/foods12142645,Unnatural perceptions,14,Results and Discussion,1,0.5
10.3390/foods12142645,Unnatural perceptions,14,Conclusion,1,NA
10.3390/foods12142645,Unnatural perceptions,14,Results and Discussion,1,NA
10.3390/foods12142645,Unnatural perceptions,14,Conclusion,0.5,0.5
10.3390/foods12142645,Unnatural perceptions,14,Results and Discussion,0.5,0.5
10.3390/foods12142645,Unnatural perceptions,14,Conclusion,0.5,NA
10.3390/foods12142645,Unnatural perceptions,14,Results and Discussion,0.5,NA
10.3389/fsufs.2019.00011,Unnatural perceptions,2,Abstract,1,0.5
10.1111/ajsp.12609,Unnatural perceptions,5,Introduction,1,NA
10.3390/su14126956,Unnatural perceptions,2,Introduction,1,NA
10.3390/su15129253,Unnatural perceptions,5,Introduction,1,NA
10.1016/j.MEATsci.2022.108776,Unnatural perceptions,5,Discussion,0.5,NA
10.1016/j.foodqual.2023.105060,Unnatural perceptions,2,Introduction,1,0.5
10.1007/s12571-023-01390-4,Unnatural perceptions,7,Results and Discussion,1,NA
10.1007/s11356-022-23597-2,Unnatural perceptions,6,Background,0.5,NA
10.3934/agrfood.2024021,Unnatural perceptions,1,Abstract,0.5,NA
10.3934/agrfood.2024021,Unnatural perceptions,8,Discussion,1,0.5
10.3389/fsufs.2019.00069,Unnatural perceptions,2,Introduction,1,NA
10.3390/su15054009,Unnatural perceptions,8,Discussion,0.5,NA
10.1108/BFJ-02-2020-0092,Unnatural perceptions,7,Discussion,0.5,0.5
10.1016/j.MEATsci.2023.109191,Unnatural perceptions,2,Abstract,1,NA
10.1016/j.foodpol.2022.102376,Unnatural perceptions,3,Introduction,0.5,NA
10.1016/j.foodpol.2022.102376,Unnatural perceptions,4,Introduction,0.5,NA
10.1016/j.foodpol.2022.102376,Unnatural perceptions,9,Discussion,1,0.5
10.1177/09632719231196535,Unnatural perceptions,1,Body,0,NA
10.1016/j.ifset.2024.103734,Wasteful production methods,6,Discussion,1,0
10.1016/j.ifset.2024.103734,Wasteful production methods,6,Introduction,1,0.5
10.3389/fsufs.2023.1160458,Wasteful production methods,7,Other (Write),0.5,NA
10.3389/fsufs.2023.1160458,Wasteful production methods,11,Other (Write),0.5,-0.5
10.1371/journal.pone.0290169,Wasteful production methods,4,Introduction,1,0.5
10.1016/j.fbio.2022.101571,Wasteful production methods,2,Introduction,1,NA
10.1080/09505431.2018.1544232,Wasteful production methods,4,Other (Write),1,NA
10.1089/space.2019.0018,Wasteful production methods,5,Discussion,1,1
10.1016/j.fufo.2024.100297,Wasteful production methods,1,Abstract,1,0.5
10.1016/j.fufo.2024.100297,Wasteful production methods,4,Introduction,1,0.5
10.1016/j.fufo.2024.100297,Wasteful production methods,7,Discussion,1,1
10.1002/fft2.165,Wasteful production methods,3,Introduction,1,0.5
10.1038/s41538-021-00121-3,Wasteful production methods,1,Abstract,1,0.5
10.1038/s41538-021-00121-3,Wasteful production methods,6,Discussion,1,0.5
10.1038/s41538-021-00121-3,Wasteful production methods,8,Discussion,1,1
10.1016/j.foodres.2024.114425,Wasteful production methods,3,Introduction,1,0.5
10.3389/fsufs.2023.1127164,Withheld Information concerns,2,Abstract,-0.5,0.5
10.1016/j.appet.2020.104860,Withheld Information concerns,4,Discussion,1,0.5
10.3389/fsufs.2023.1104731,Withheld Information concerns,8,Other (Write),1,NA
10.3389/fsufs.2023.1134100,Withheld Information concerns,6,Other (Write),1,NA
10.3390/foods12142645,Withheld Information concerns,8,Introduction,1,NA
10.3390/foods12142645,Withheld Information concerns,8,Results and Discussion,1,NA
10.3389/fnut.2023.1197111,Withheld Information concerns,4,Introduction,1,NA
10.3389/fnut.2023.1197111,Withheld Information concerns,5,Discussion,0.5,0
10.3390/nu15132935,Withheld Information concerns,3,Introduction,0.5,NA
10.3390/foods12142645,Withheld Information concerns,1,Abstract,1,0.5
10.3390/foods12142645,Withheld Information concerns,1,Abstract,0.5,0.5
10.3390/foods12142645,Withheld Information concerns,4,Introduction,1,0.5
10.3390/foods12142645,Withheld Information concerns,12,Discussion,1,0.5
10.3390/foods12142645,Withheld Information concerns,12,Results and Discussion,1,0.5
10.3390/foods12142645,Withheld Information concerns,12,Discussion,1,NA
10.3390/foods12142645,Withheld Information concerns,12,Results and Discussion,1,NA
10.3390/foods12142645,Withheld Information concerns,20,Conclusion,1,NA
10.1108/BFJ-02-2020-0092,Withheld Information concerns,7,Discussion,0.5,0.5
10.1016/j.MEATsci.2023.109191,Withheld Information concerns,12,Discussion,1,NA
10.1016/j.livsci.2021.104705,it being unfamiliar,7,Other (Write),0.5,NA
10.3390/su13137430,it being unfamiliar,7,Results and Discussion,0,NA
10.3390/su13137430,it being unfamiliar,7,Results and Discussion,1,0
10.3390/su13137430,it being unfamiliar,12,Conclusion,1,NA
10.1016/j.foodpol.2020.101931,it being unfamiliar,7,Background,1,0
10.1016/j.foodpol.2020.101931,it being unfamiliar,12,Conclusion,-0.5,0
10.1016/j.foodpol.2020.101931,it being unfamiliar,14,Conclusion,0.5,0
10.1016/j.foodpol.2020.101931,it being unfamiliar,17,Other (Write),0.5,0
10.1007/s10806-017-9654-y,it being unfamiliar,5,Other (Write),0.5,0.5
10.1371/journal.pone.0290169,it being unfamiliar,5,Background,1,0
10.1080/13669877.2020.1871057,it being unfamiliar,2,Discussion,1,0.5
10.1016/j.appet.2022.105990,it being unfamiliar,4,Other (Write),0.5,0.5
10.3390/conservation3020021,it being unfamiliar,2,Abstract,1,NA
10.3390/conservation3020021,it being unfamiliar,6,Introduction,1,NA
10.3390/conservation3020021,it being unfamiliar,9,Discussion,0.5,NA
10.3389/fsufs.2023.1127164,it being unfamiliar,11,Discussion,1,0
10.1038/s41538-022-00172-0,it being unfamiliar,1,Abstract,1,0.5
10.1038/s41538-022-00172-0,it being unfamiliar,5,Discussion,0.5,0.5
10.1038/s41538-022-00172-0,it being unfamiliar,6,Discussion,0.5,0
10.3390/su13137430,it being unfamiliar,9,Results and Discussion,1,0
10.3390/su13137430,it being unfamiliar,14,Conclusion,1,0.5
10.3389/fnut.2020.00148,it being unfamiliar,7,Discussion,1,NA
10.1371/journal.pone.0221129,it being unfamiliar,9,Results and Discussion,1,0.5
10.1016/j.appet.2020.104860,it being unfamiliar,3,Introduction,1,0.5
10.3389/fsufs.2023.1134100,it being unfamiliar,5,Introduction,1,NA
10.3389/fsufs.2023.1134100,it being unfamiliar,6,Other (Write),1,NA
10.3389/fsufs.2023.1134100,it being unfamiliar,7,Other (Write),1,NA
10.22434/IFAMR2022.0017,it being unfamiliar,8,Background,1,NA
10.3390/foods12142645,it being unfamiliar,1,Abstract,1,0.5
10.3390/foods12142645,it being unfamiliar,1,Abstract,0.5,0.5
10.3390/foods12142645,it being unfamiliar,14,Conclusion,1,0.5
10.3390/foods12142645,it being unfamiliar,14,Results and Discussion,1,0.5
10.3390/foods12142645,it being unfamiliar,14,Conclusion,1,NA
10.3390/foods12142645,it being unfamiliar,14,Results and Discussion,1,NA
10.3390/foods12142645,it being unfamiliar,14,Conclusion,0.5,0.5
10.3390/foods12142645,it being unfamiliar,14,Results and Discussion,0.5,0.5
10.3390/foods12142645,it being unfamiliar,14,Conclusion,0.5,NA
10.3390/foods12142645,it being unfamiliar,14,Results and Discussion,0.5,NA
10.3389/fnut.2023.1196475,it being unfamiliar,4,Introduction,1,NA
10.1016/j.fufo.2024.100297,it being unfamiliar,5,Introduction,1,NA
10.1016/j.fufo.2024.100297,it being unfamiliar,6,Discussion,1,NA
10.1016/j.appet.2024.107240,it being unfamiliar,6,Discussion,0.5,NA
10.1016/j.appet.2024.107240,it being unfamiliar,10,Discussion,0.5,NA
10.1108/BFJ-09-2021-0987,it being unfamiliar,7,Background,1,NA
10.1108/BFJ-09-2021-0987,it being unfamiliar,9,Results and Discussion,0.5,NA
10.1016/j.foodpol.2022.102307,it being unfamiliar,4,Introduction,1,NA
10.3390/nu15214649,it being unfamiliar,1,Abstract,1,0.5
10.3390/nu15214649,it being unfamiliar,3,Discussion,1,0.5
10.3390/nu15214649,it being unfamiliar,4,Conclusion,1,0.5
10.1186/s40100-023-00278-3,it being unfamiliar,3,Introduction,0.5,NA
10.3389/fsufs.2023.1302511,it being unfamiliar,3,Other (Write),1,NA
10.3389/fsufs.2023.1302511,it being unfamiliar,4,Discussion,1,NA
10.3389/fsufs.2023.1302511,it being unfamiliar,7,Conclusion,1,NA
10.1016/j.foodqual.2024.105102,it being unfamiliar,3,Introduction,0.5,NA
10.1016/j.foodqual.2024.105102,it being unfamiliar,4,Discussion,0.5,NA
10.1016/j.foodqual.2024.105102,it being unfamiliar,7,Conclusion,1,NA
10.1371/journal.pone.0251432,it being unfamiliar,4,Introduction,0.5,NA
10.3390/su13158235,it being unfamiliar,10,Discussion,0.5,NA
10.3390/nu13041284,it being unfamiliar,5,Discussion,0.5,0.5
10.1016/j.MEATsci.2022.108964,it being unfamiliar,7,Other (Write),1,NA
10.3390/nu15132935,it being unfamiliar,4,Introduction,0.5,NA
10.1080/22041451.2024.2324405,it being unfamiliar,6,Other (Write),1,NA
10.1080/22041451.2024.2324405,it being unfamiliar,8,Other (Write),1,NA
10.1080/01292986.2024.2342827,it being unfamiliar,3,Introduction,1,NA
10.3389/fsufs.2019.00011,it being unfamiliar,2,Abstract,1,0.5
10.3389/fsufs.2019.00011,it being unfamiliar,5,Discussion,1,0.5
10.3390/su14126956,it being unfamiliar,3,Introduction,0.5,NA
10.1016/j.MEATsci.2022.108776,it being unfamiliar,7,Discussion,-1,NA
10.1016/j.foodqual.2022.104573,it being unfamiliar,1,Abstract,1,NA
10.1007/s11569-017-0282-9,it being unfamiliar,1,Introduction,1,NA
10.1007/s11569-017-0282-9,it being unfamiliar,2,Body,1,NA
10.1007/s11356-022-23597-2,it being unfamiliar,4,Introduction,1,NA
10.1007/s11356-022-23597-2,it being unfamiliar,6,Background,0.5,NA
10.1016/j.appet.2016.10.002,it being unfamiliar,5,Introduction,1,NA
10.1016/j.MEATsci.2022.109081,it being unfamiliar,1,Abstract,1,NA
10.1016/j.MEATsci.2022.109081,it being unfamiliar,8,Conclusion,1,-0.5
10.3390/su15054009,it being unfamiliar,1,Abstract,1,0.5
10.3390/su15054009,it being unfamiliar,5,Introduction,0.5,NA
10.3390/su15054009,it being unfamiliar,6,Discussion,0.5,NA
10.3390/su15054009,it being unfamiliar,9,Conclusion,0.5,NA
10.1016/j.ecolecon.2021.107329,it being unfamiliar,2,Abstract,1,NA
10.1177/2514848619827009,it being unfamiliar,3,Body,1,0.5
10.1016/j.ifset.2024.103734,non-Nutritious,5,Introduction,0,1
10.1016/j.foodhyd.2024.109944,non-Nutritious,2,Introduction,1,0.5
10.1016/j.biomaterials.2022.121649,non-Nutritious,2,Abstract,1,NA
10.1016/j.biomaterials.2022.121649,non-Nutritious,5,Introduction,1,1
10.1016/j.biomaterials.2022.121649,non-Nutritious,7,Discussion,1,1
10.1016/j.cej.2023.147467,non-Nutritious,1,Abstract,1,0.5
10.1016/j.cej.2023.147467,non-Nutritious,2,Introduction,1,0.5
10.1016/j.cej.2023.147467,non-Nutritious,3,Results and Discussion,1,0.5
10.1016/j.cej.2023.147467,non-Nutritious,4,Conclusion,1,0.5
10.1016/j.fufo.2024.100297,non-Nutritious,4,Introduction,1,0.5
10.1016/j.fufo.2024.100297,non-Nutritious,8,Discussion,1,0
10.1021/acsami.2c10620,non-Nutritious,3,Introduction,0.5,0
10.1016/j.appet.2024.107240,non-Nutritious,3,Introduction,1,NA
10.1016/j.appet.2024.107240,non-Nutritious,12,Discussion,1,0
10.1016/j.foodres.2022.111561,non-Nutritious,1,Abstract,1,0.5
10.1016/j.foodres.2022.111561,non-Nutritious,5,Conclusion,1,0.5
10.1016/j.foodres.2022.111818,non-Nutritious,2,Introduction,1,0.5
10.1016/j.foodres.2022.111818,non-Nutritious,4,Results and Discussion,1,NA
10.1016/j.foodqual.2024.105102,non-Nutritious,6,Discussion,0,NA
10.3390/su13158235,non-Nutritious,5,Introduction,-1,1
10.3390/su13158235,non-Nutritious,6,Introduction,0,NA
10.1038/s41538-021-00090-7,non-Nutritious,7,Discussion,0.5,0.5
10.1016/j.biomaterials.2022.121669,non-Nutritious,3,Introduction,1,NA
10.1016/j.biomaterials.2022.121669,non-Nutritious,6,Discussion,1,0.5
10.1016/j.foodchem.2024.140696,non-Nutritious,4,Introduction,1,0.5
10.1016/j.foodchem.2024.140696,non-Nutritious,5,Introduction,-1,1
10.1016/j.foodchem.2024.140696,non-Nutritious,6,Introduction,0,0.5
10.1016/j.foodchem.2024.140696,non-Nutritious,9,Results and Discussion,1,0.5
10.1016/j.foodcont.2021.108336,non-Nutritious,4,Introduction,1,NA
10.1177/2514848620963125,non-Nutritious,3,Body,1,NA
10.1177/2514848620963125,non-Nutritious,5,Conclusion,1,NA
10.1021/acs.jafc.3c09713,non-Nutritious,1,Abstract,1,0.5
10.1021/acs.jafc.3c09713,non-Nutritious,3,Results and Discussion,1,0.5
10.5851/kosfa.2024.e27,non-Nutritious,2,Introduction,1,0.5
10.1111/ajsp.12609,non-Nutritious,4,Introduction,0.5,NA
10.1016/j.ijbiomac.2024.134242,non-Nutritious,3,Discussion,1,0.5
10.1016/j.foodhyd.2024.110156,non-Nutritious,2,Introduction,0.5,0.5
10.1016/j.foodhyd.2024.110156,non-Nutritious,4,Discussion,1,0.5
10.1016/j.heliyon.2024.e38006,non-Nutritious,5,Discussion,1,NA
10.5851/kosfa.2024.e72,non-Nutritious,4,Results and Discussion,0,NA
10.1016/j.foodres.2024.114425,non-Nutritious,2,Introduction,-0.5,0.5
10.1016/j.foodres.2024.114425,non-Nutritious,4,Conclusion,0,0.5
10.3389/fsufs.2024.1341151,non-Nutritious,5,Results and Discussion,1,0.5
10.3389/fsufs.2023.1160458,non-specified barrier to scale,10,Other (Write),0.5,-0.5
10.1038/s41538-019-0041-0,non-specified barrier to scale,3,Abstract,1,-0.5
10.1038/s41538-019-0041-0,non-specified barrier to scale,18,Results and Discussion,1,-0.5
10.1016/j.biomaterials.2022.121615,non-specified barrier to scale,1,Abstract,1,0.5
10.1016/j.biomaterials.2022.121615,non-specified barrier to scale,4,Introduction,1,0.5
10.1016/j.biomaterials.2022.121615,non-specified barrier to scale,5,Discussion,1,0.5
10.1016/j.biomaterials.2022.121615,non-specified barrier to scale,9,Conclusion,1,0.5
10.1016/j.techsoc.2022.102116,non-specified barrier to scale,3,Other (Write),0.5,NA
10.1016/j.techsoc.2022.102116,non-specified barrier to scale,4,Discussion,0.5,NA
10.1016/j.foodpol.2020.101931,non-specified barrier to scale,6,Background,1,0
10.1016/j.foodpol.2020.101931,non-specified barrier to scale,15,Conclusion,1,-0.5
10.1038/s41598-018-28746-7,non-specified barrier to scale,2,Abstract,1,0.5
10.1021/acs.jafc.2c09059,non-specified barrier to scale,2,Discussion,0.5,0.5
10.1016/j.foodres.2023.113617,non-specified barrier to scale,3,Introduction,1,0
10.1021/acs.jafc.3c06638,non-specified barrier to scale,6,Results and Discussion,0.5,0.5
10.1371/journal.pone.0290169,non-specified barrier to scale,7,Other (Write),0.5,-0.5
10.3390/cells10092499,non-specified barrier to scale,3,Introduction,1,NA
10.3390/cells10092499,non-specified barrier to scale,4,Discussion,1,0.5
10.1016/j.fbio.2023.102910,non-specified barrier to scale,5,Introduction,1,0.5
10.1038/s41538-024-00262-1,non-specified barrier to scale,3,Introduction,1,0.5
10.1016/j.ifset.2024.103734,non-specified barrier to scale,3,Abstract,0.5,1
10.1016/j.ifset.2024.103734,non-specified barrier to scale,6,Introduction,1,0.5
10.3390/bios14010024,non-specified barrier to scale,4,Discussion,1,0.5
10.3390/bios14010024,non-specified barrier to scale,6,Conclusion,1,0.5
10.1016/j.foodhyd.2024.109944,non-specified barrier to scale,2,Introduction,1,0.5
10.1016/j.foodhyd.2024.109944,non-specified barrier to scale,3,Discussion,1,0.5
10.1016/j.livsci.2022.104909,non-specified barrier to scale,3,Introduction,0.5,NA
10.1016/j.carbpol.2023.121287,non-specified barrier to scale,2,Abstract,1,0.5
10.1016/j.carbpol.2023.121287,non-specified barrier to scale,5,Conclusion,1,0.5
10.1016/j.biomaterials.2022.121649,non-specified barrier to scale,8,Discussion,1,NA
10.1016/j.biomaterials.2022.121649,non-specified barrier to scale,9,Conclusion,1,0.5
10.1016/j.cej.2023.147467,non-specified barrier to scale,5,Conclusion,1,0.5
10.3390/conservation3020021,non-specified barrier to scale,12,Discussion,0.5,NA
10.1016/j.biomaterials.2021.121155,non-specified barrier to scale,4,Introduction,1,NA
10.1371/journal.pone.0221129,non-specified barrier to scale,4,Introduction,1,0
10.22434/IFAMR2022.0017,non-specified barrier to scale,3,Introduction,1,NA
10.22434/IFAMR2022.0017,non-specified barrier to scale,7,Introduction,1,0
10.22434/IFAMR2022.0017,non-specified barrier to scale,10,Background,0,0
10.22434/IFAMR2022.0017,non-specified barrier to scale,17,Results and Discussion,1,0
10.1016/j.devcel.2021.11.022,non-specified barrier to scale,3,Discussion,1,0.5
10.1002/btpr.3402,non-specified barrier to scale,2,Introduction,1,0.5
10.3389/fsufs.2022.1056615,non-specified barrier to scale,3,Results and Discussion,1,NA
10.3390/foods12071384,non-specified barrier to scale,3,Introduction,1,0
10.3390/foods12071384,non-specified barrier to scale,4,Discussion,1,0
10.1007/s10806-015-9573-8,non-specified barrier to scale,6,Background,1,0.5
10.1007/s11626-024-00971-7,non-specified barrier to scale,2,Introduction,1,NA
10.5187/jast.2023.e10,non-specified barrier to scale,1,Introduction,1,0.5
10.1021/acsami.2c10620,non-specified barrier to scale,3,Introduction,0.5,0
10.1108/BFJ-09-2021-0987,non-specified barrier to scale,4,Introduction,1,1
10.1016/j.foodqual.2024.105208,non-specified barrier to scale,3,Introduction,1,NA
10.1016/j.foodqual.2024.105208,non-specified barrier to scale,10,Discussion,0.5,0.5
10.3390/bioengineering11080854,non-specified barrier to scale,4,Discussion,1,NA
10.3390/bioengineering11080854,non-specified barrier to scale,6,Conclusion,1,NA
10.1111/faf.12541,non-specified barrier to scale,6,Body,1,NA
10.3390/foods12142682,non-specified barrier to scale,1,Abstract,1,0.5
10.3390/foods12142682,non-specified barrier to scale,6,Results and Discussion,1,0.5
10.1108/BFJ-01-2018-0025,non-specified barrier to scale,3,Introduction,1,0.5
10.1177/09717218221075158,non-specified barrier to scale,4,Discussion,1,NA
10.1016/j.MEATsci.2022.108964,non-specified barrier to scale,3,Introduction,1,0.5
10.1016/j.biomaterials.2022.121669,non-specified barrier to scale,1,Abstract,1,0.5
10.1016/j.biomaterials.2022.121669,non-specified barrier to scale,4,Introduction,1,0.5
10.1016/j.biomaterials.2022.121669,non-specified barrier to scale,5,Discussion,1,0.5
10.1016/j.biomaterials.2022.121669,non-specified barrier to scale,6,Discussion,1,0.5
10.1016/j.biomaterials.2022.121669,non-specified barrier to scale,7,Conclusion,1,0.5
10.3390/foods12142645,non-specified barrier to scale,3,Introduction,-0.5,0.5
10.3390/foods12142645,non-specified barrier to scale,3,Introduction,1,0.5
