doi,themeID,group,section,existence,fulfillment
10.1371/journal.pone.0221129,it being unfamiliar,9,Results and Discussion,1,0.5
10.1016/j.appet.2020.104860,it being unfamiliar,3,Introduction,1,0.5
10.3389/fsufs.2023.1134100,it being unfamiliar,5,Introduction,1,NA
10.3389/fsufs.2023.1134100,it being unfamiliar,6,Other (Write),1,NA
10.3389/fsufs.2023.1134100,it being unfamiliar,7,Other (Write),1,NA
10.22434/IFAMR2022.0017,it being unfamiliar,8,Background,1,NA
10.3390/foods12142645,it being unfamiliar,1,Abstract,1,0.5
10.3390/foods12142645,it being unfamiliar,1,Abstract,0.5,0.5
10.3390/foods12142645,it being unfamiliar,14,Conclusion,1,0.5
10.3390/foods12142645,it being unfamiliar,14,Results and Discussion,1,0.5
10.3390/foods12142645,it being unfamiliar,14,Conclusion,1,NA
10.3390/foods12142645,it being unfamiliar,14,Results and Discussion,1,NA
10.3390/foods12142645,it being unfamiliar,14,Conclusion,0.5,0.5
10.3390/foods12142645,it being unfamiliar,14,Results and Discussion,0.5,0.5
10.3390/foods12142645,it being unfamiliar,14,Conclusion,0.5,NA
10.3390/foods12142645,it being unfamiliar,14,Results and Discussion,0.5,NA
10.3389/fnut.2023.1196475,it being unfamiliar,4,Introduction,1,NA
10.1016/j.fufo.2024.100297,it being unfamiliar,5,Introduction,1,NA
10.1016/j.fufo.2024.100297,it being unfamiliar,6,Discussion,1,NA
10.1016/j.appet.2024.107240,it being unfamiliar,6,Discussion,0.5,NA
10.1016/j.appet.2024.107240,it being unfamiliar,10,Discussion,0.5,NA
10.1108/BFJ-09-2021-0987,it being unfamiliar,7,Background,1,NA
10.1108/BFJ-09-2021-0987,it being unfamiliar,9,Results and Discussion,0.5,NA
10.1016/j.foodpol.2022.102307,it being unfamiliar,4,Introduction,1,NA
10.3390/nu15214649,it being unfamiliar,1,Abstract,1,0.5
10.3390/nu15214649,it being unfamiliar,3,Discussion,1,0.5
10.3390/nu15214649,it being unfamiliar,4,Conclusion,1,0.5
10.1186/s40100-023-00278-3,it being unfamiliar,3,Introduction,0.5,NA
10.3389/fsufs.2023.1302511,it being unfamiliar,3,Other (Write),1,NA
10.3389/fsufs.2023.1302511,it being unfamiliar,4,Discussion,1,NA
10.3389/fsufs.2023.1302511,it being unfamiliar,7,Conclusion,1,NA
10.1016/j.foodqual.2024.105102,it being unfamiliar,3,Introduction,0.5,NA
10.1016/j.foodqual.2024.105102,it being unfamiliar,4,Discussion,0.5,NA
10.1016/j.foodqual.2024.105102,it being unfamiliar,7,Conclusion,1,NA
10.1371/journal.pone.0251432,it being unfamiliar,4,Introduction,0.5,NA
10.3390/su13158235,it being unfamiliar,10,Discussion,0.5,NA
10.3390/nu13041284,it being unfamiliar,5,Discussion,0.5,0.5
10.1016/j.MEATsci.2022.108964,it being unfamiliar,7,Other (Write),1,NA
10.3390/nu15132935,it being unfamiliar,4,Introduction,0.5,NA
10.1080/22041451.2024.2324405,it being unfamiliar,6,Other (Write),1,NA
10.1080/22041451.2024.2324405,it being unfamiliar,8,Other (Write),1,NA
10.1080/01292986.2024.2342827,it being unfamiliar,3,Introduction,1,NA
10.3389/fsufs.2019.00011,it being unfamiliar,2,Abstract,1,0.5
10.3389/fsufs.2019.00011,it being unfamiliar,5,Discussion,1,0.5
10.3390/su14126956,it being unfamiliar,3,Introduction,0.5,NA
10.1016/j.MEATsci.2022.108776,it being unfamiliar,7,Discussion,-1,NA
10.1016/j.foodqual.2022.104573,it being unfamiliar,1,Abstract,1,NA
10.1007/s11569-017-0282-9,it being unfamiliar,1,Introduction,1,NA
10.1007/s11569-017-0282-9,it being unfamiliar,2,Body,1,NA
10.1007/s11356-022-23597-2,it being unfamiliar,4,Introduction,1,NA
10.1007/s11356-022-23597-2,it being unfamiliar,6,Background,0.5,NA
10.1016/j.appet.2016.10.002,it being unfamiliar,5,Introduction,1,NA
10.1016/j.MEATsci.2022.109081,it being unfamiliar,1,Abstract,1,NA
10.1016/j.MEATsci.2022.109081,it being unfamiliar,8,Conclusion,1,-0.5
10.3390/su15054009,it being unfamiliar,1,Abstract,1,0.5
10.3390/su15054009,it being unfamiliar,5,Introduction,0.5,NA
10.3390/su15054009,it being unfamiliar,6,Discussion,0.5,NA
10.3390/su15054009,it being unfamiliar,9,Conclusion,0.5,NA
10.1016/j.ecolecon.2021.107329,it being unfamiliar,2,Abstract,1,NA
10.1177/2514848619827009,it being unfamiliar,3,Body,1,0.5
10.1016/j.MEATsci.2014.11.013,it being unfamiliar,7,Discussion,1,NA
10.1111/tran.12392,it being unfamiliar,6,Conclusion,1,NA
10.1016/j.appet.2023.107039,it being unfamiliar,4,Introduction,1,0.5
10.1016/j.appet.2023.107039,it being unfamiliar,5,Body,1,0.5
10.1016/j.jclepro.2023.137119,it being unfamiliar,3,Background,1,NA
10.1016/j.respol.2023.104866,it being unfamiliar,5,Background,1,NA
10.3390/foods10020353,it being unfamiliar,3,Discussion,1,NA
10.1016/j.foodcont.2020.107390,it being unfamiliar,10,Discussion,1,0.5
10.1016/j.foodcont.2020.107390,it being unfamiliar,11,Conclusion,1,NA
10.1016/j.foodqual.2023.104966,it being unfamiliar,8,Introduction,1,NA
10.1016/j.foodqual.2023.104966,it being unfamiliar,10,Discussion,1,NA
10.1016/j.foodqual.2023.104966,it being unfamiliar,13,Discussion,1,0.5
10.1016/j.foodqual.2023.104966,it being unfamiliar,16,Conclusion,1,NA
10.3390/foods9060745,it being unfamiliar,2,Introduction,1,0.5
10.3390/foods9060745,it being unfamiliar,7,Conclusion,1,0.5
10.1016/j.fufo.2023.100220,it being unfamiliar,2,Abstract,1,NA
10.1016/j.fufo.2023.100220,it being unfamiliar,7,Discussion,1,NA
10.1016/j.fufo.2023.100220,it being unfamiliar,9,Discussion,0.5,NA
10.3389/fsufs.2022.847931,it being unfamiliar,3,Introduction,0.5,NA
10.3389/fsufs.2022.847931,it being unfamiliar,4,Discussion,1,NA
10.3389/fsufs.2022.847931,it being unfamiliar,5,Conclusion,1,NA
10.1016/j.foodqual.2023.105006,it being unfamiliar,2,Introduction,1,NA
10.3390/su151511722,it being unfamiliar,5,Introduction,1,NA
10.1080/07409710.2018.1531213,it being unfamiliar,3,Body,1,NA
10.1080/07409710.2018.1531213,it being unfamiliar,4,Discussion,1,NA
10.1016/j.appet.2022.106307,it being unfamiliar,2,Introduction,1,NA
10.1016/j.appet.2022.106434,it being unfamiliar,2,Introduction,1,NA
10.1016/j.foodqual.2021.104446,it being unfamiliar,4,Introduction,1,NA
10.1016/j.foodqual.2021.104446,it being unfamiliar,5,Background,0.5,NA
10.1111/risa.13279,it being unfamiliar,6,Introduction,0.5,NA
10.1016/j.jenvp.2022.101758,it being unfamiliar,4,Introduction,1,NA
10.1080/15528014.2022.2027688,it being unfamiliar,8,Discussion,1,NA
10.1016/j.fufo.2023.100294,it being unfamiliar,1,Introduction,1,0.5
10.1016/j.fufo.2023.100294,it being unfamiliar,3,Discussion,1,0.5
10.1016/j.ifset.2024.103734,non-Nutritious,5,Introduction,0,1
10.1016/j.foodhyd.2024.109944,non-Nutritious,2,Introduction,1,0.5
10.1016/j.biomaterials.2022.121649,non-Nutritious,2,Abstract,1,NA
10.1016/j.biomaterials.2022.121649,non-Nutritious,5,Introduction,1,1
10.1016/j.biomaterials.2022.121649,non-Nutritious,7,Discussion,1,1
10.1016/j.cej.2023.147467,non-Nutritious,1,Abstract,1,0.5
10.1016/j.cej.2023.147467,non-Nutritious,2,Introduction,1,0.5
10.1016/j.cej.2023.147467,non-Nutritious,3,Results and Discussion,1,0.5
10.1016/j.cej.2023.147467,non-Nutritious,4,Conclusion,1,0.5
10.1016/j.fufo.2024.100297,non-Nutritious,4,Introduction,1,0.5
10.1016/j.fufo.2024.100297,non-Nutritious,8,Discussion,1,0
10.1021/acsami.2c10620,non-Nutritious,3,Introduction,0.5,0
10.1016/j.appet.2024.107240,non-Nutritious,3,Introduction,1,NA
10.1016/j.appet.2024.107240,non-Nutritious,12,Discussion,1,0
10.1016/j.foodres.2022.111561,non-Nutritious,1,Abstract,1,0.5
10.1016/j.foodres.2022.111561,non-Nutritious,5,Conclusion,1,0.5
10.1016/j.foodres.2022.111818,non-Nutritious,2,Introduction,1,0.5
10.1016/j.foodres.2022.111818,non-Nutritious,4,Results and Discussion,1,NA
10.1016/j.foodqual.2024.105102,non-Nutritious,6,Discussion,0,NA
10.3390/su13158235,non-Nutritious,5,Introduction,-1,1
10.3390/su13158235,non-Nutritious,6,Introduction,0,NA
10.1038/s41538-021-00090-7,non-Nutritious,7,Discussion,0.5,0.5
10.1016/j.biomaterials.2022.121669,non-Nutritious,3,Introduction,1,NA
10.1016/j.biomaterials.2022.121669,non-Nutritious,6,Discussion,1,0.5
10.1016/j.foodchem.2024.140696,non-Nutritious,4,Introduction,1,0.5
10.1016/j.foodchem.2024.140696,non-Nutritious,5,Introduction,-1,1
10.1016/j.foodchem.2024.140696,non-Nutritious,6,Introduction,0,0.5
10.1016/j.foodchem.2024.140696,non-Nutritious,9,Results and Discussion,1,0.5
10.1016/j.foodcont.2021.108336,non-Nutritious,4,Introduction,1,NA
10.1177/2514848620963125,non-Nutritious,3,Body,1,NA
10.1177/2514848620963125,non-Nutritious,5,Conclusion,1,NA
10.1021/acs.jafc.3c09713,non-Nutritious,1,Abstract,1,0.5
10.1021/acs.jafc.3c09713,non-Nutritious,3,Results and Discussion,1,0.5
10.5851/kosfa.2024.e27,non-Nutritious,2,Introduction,1,0.5
10.1111/ajsp.12609,non-Nutritious,4,Introduction,0.5,NA
10.1016/j.ijbiomac.2024.134242,non-Nutritious,3,Discussion,1,0.5
10.1016/j.foodhyd.2024.110156,non-Nutritious,2,Introduction,0.5,0.5
10.1016/j.foodhyd.2024.110156,non-Nutritious,4,Discussion,1,0.5
10.1016/j.heliyon.2024.e38006,non-Nutritious,5,Discussion,1,NA
10.5851/kosfa.2024.e72,non-Nutritious,4,Results and Discussion,0,NA
10.1016/j.foodres.2024.114425,non-Nutritious,2,Introduction,-0.5,0.5
10.1016/j.foodres.2024.114425,non-Nutritious,4,Conclusion,0,0.5
10.3389/fsufs.2024.1341151,non-Nutritious,5,Results and Discussion,1,0.5
10.3389/fsufs.2024.1341151,non-Nutritious,5,Introduction,1,0.5
10.3389/fsufs.2024.1341151,non-Nutritious,8,Results and Discussion,1,0.5
10.1017/S1867299X00003585,non-Nutritious,6,Body,1,NA
10.3390/foods12142713,non-Nutritious,6,Discussion,1,0.5
10.3390/foods12142713,non-Nutritious,7,Introduction,1,0.5
10.1021/acs.jafc.4c06474,non-Nutritious,4,Introduction,1,0.5
10.1021/acs.jafc.4c06474,non-Nutritious,6,Results and Discussion,1,0.5
10.1016/j.foodchem.2023.137098,non-Nutritious,1,Abstract,1,0.5
10.1016/j.foodchem.2023.137098,non-Nutritious,3,Introduction,1,0.5
10.1016/j.foodchem.2023.137098,non-Nutritious,4,Results and Discussion,1,0.5
10.3389/fsufs.2024.1358862,non-Nutritious,2,Introduction,1,0.5
10.3390/foods11223740,non-Nutritious,2,Discussion,1,0.5
10.3390/foods11223740,non-Nutritious,3,Introduction,1,0.5
10.1021/acsbiomaterials.2c00093,non-Nutritious,1,Abstract,1,0.5
10.1016/j.ijbiomac.2023.129134,non-Nutritious,4,Conclusion,1,0.5
10.3389/fsufs.2023.1160458,non-specified barrier to scale,10,Other (Write),0.5,-0.5
10.1038/s41538-019-0041-0,non-specified barrier to scale,3,Abstract,1,-0.5
10.1038/s41538-019-0041-0,non-specified barrier to scale,18,Results and Discussion,1,-0.5
10.1016/j.biomaterials.2022.121615,non-specified barrier to scale,1,Abstract,1,0.5
10.1016/j.biomaterials.2022.121615,non-specified barrier to scale,4,Introduction,1,0.5
10.1016/j.biomaterials.2022.121615,non-specified barrier to scale,5,Discussion,1,0.5
10.1016/j.biomaterials.2022.121615,non-specified barrier to scale,9,Conclusion,1,0.5
10.1016/j.techsoc.2022.102116,non-specified barrier to scale,3,Other (Write),0.5,NA
10.1016/j.techsoc.2022.102116,non-specified barrier to scale,4,Discussion,0.5,NA
10.1016/j.foodpol.2020.101931,non-specified barrier to scale,6,Background,1,0
10.1016/j.foodpol.2020.101931,non-specified barrier to scale,15,Conclusion,1,-0.5
10.1038/s41598-018-28746-7,non-specified barrier to scale,2,Abstract,1,0.5
10.1021/acs.jafc.2c09059,non-specified barrier to scale,2,Discussion,0.5,0.5
10.1016/j.foodres.2023.113617,non-specified barrier to scale,3,Introduction,1,0
10.1021/acs.jafc.3c06638,non-specified barrier to scale,6,Results and Discussion,0.5,0.5
10.1371/journal.pone.0290169,non-specified barrier to scale,7,Other (Write),0.5,-0.5
10.3390/cells10092499,non-specified barrier to scale,3,Introduction,1,NA
10.3390/cells10092499,non-specified barrier to scale,4,Discussion,1,0.5
10.1016/j.fbio.2023.102910,non-specified barrier to scale,5,Introduction,1,0.5
10.1038/s41538-024-00262-1,non-specified barrier to scale,3,Introduction,1,0.5
10.1016/j.ifset.2024.103734,non-specified barrier to scale,3,Abstract,0.5,1
10.1016/j.ifset.2024.103734,non-specified barrier to scale,6,Introduction,1,0.5
10.3390/bios14010024,non-specified barrier to scale,4,Discussion,1,0.5
10.3390/bios14010024,non-specified barrier to scale,6,Conclusion,1,0.5
10.1016/j.foodhyd.2024.109944,non-specified barrier to scale,2,Introduction,1,0.5
10.1016/j.foodhyd.2024.109944,non-specified barrier to scale,3,Discussion,1,0.5
10.1016/j.livsci.2022.104909,non-specified barrier to scale,3,Introduction,0.5,NA
10.1016/j.carbpol.2023.121287,non-specified barrier to scale,2,Abstract,1,0.5
10.1016/j.carbpol.2023.121287,non-specified barrier to scale,5,Conclusion,1,0.5
10.1016/j.biomaterials.2022.121649,non-specified barrier to scale,8,Discussion,1,NA
10.1016/j.biomaterials.2022.121649,non-specified barrier to scale,9,Conclusion,1,0.5
10.1016/j.cej.2023.147467,non-specified barrier to scale,5,Conclusion,1,0.5
10.3390/conservation3020021,non-specified barrier to scale,12,Discussion,0.5,NA
10.1016/j.biomaterials.2021.121155,non-specified barrier to scale,4,Introduction,1,NA
10.1371/journal.pone.0221129,non-specified barrier to scale,4,Introduction,1,0
10.22434/IFAMR2022.0017,non-specified barrier to scale,3,Introduction,1,NA
10.22434/IFAMR2022.0017,non-specified barrier to scale,7,Introduction,1,0
10.22434/IFAMR2022.0017,non-specified barrier to scale,10,Background,0,0
10.22434/IFAMR2022.0017,non-specified barrier to scale,17,Results and Discussion,1,0
10.1016/j.devcel.2021.11.022,non-specified barrier to scale,3,Discussion,1,0.5
10.1002/btpr.3402,non-specified barrier to scale,2,Introduction,1,0.5
10.3389/fsufs.2022.1056615,non-specified barrier to scale,3,Results and Discussion,1,NA
10.3390/foods12071384,non-specified barrier to scale,3,Introduction,1,0
10.3390/foods12071384,non-specified barrier to scale,4,Discussion,1,0
10.1007/s10806-015-9573-8,non-specified barrier to scale,6,Background,1,0.5
10.1007/s11626-024-00971-7,non-specified barrier to scale,2,Introduction,1,NA
10.5187/jast.2023.e10,non-specified barrier to scale,1,Introduction,1,0.5
10.1021/acsami.2c10620,non-specified barrier to scale,3,Introduction,0.5,0
10.1108/BFJ-09-2021-0987,non-specified barrier to scale,4,Introduction,1,1
10.1016/j.foodqual.2024.105208,non-specified barrier to scale,3,Introduction,1,NA
10.1016/j.foodqual.2024.105208,non-specified barrier to scale,10,Discussion,0.5,0.5
10.3390/bioengineering11080854,non-specified barrier to scale,4,Discussion,1,NA
10.3390/bioengineering11080854,non-specified barrier to scale,6,Conclusion,1,NA
10.1111/faf.12541,non-specified barrier to scale,6,Body,1,NA
10.3390/foods12142682,non-specified barrier to scale,1,Abstract,1,0.5
10.3390/foods12142682,non-specified barrier to scale,6,Results and Discussion,1,0.5
10.1108/BFJ-01-2018-0025,non-specified barrier to scale,3,Introduction,1,0.5
10.1177/09717218221075158,non-specified barrier to scale,4,Discussion,1,NA
10.1016/j.MEATsci.2022.108964,non-specified barrier to scale,3,Introduction,1,0.5
10.1016/j.biomaterials.2022.121669,non-specified barrier to scale,1,Abstract,1,0.5
10.1016/j.biomaterials.2022.121669,non-specified barrier to scale,4,Introduction,1,0.5
10.1016/j.biomaterials.2022.121669,non-specified barrier to scale,5,Discussion,1,0.5
10.1016/j.biomaterials.2022.121669,non-specified barrier to scale,6,Discussion,1,0.5
10.1016/j.biomaterials.2022.121669,non-specified barrier to scale,7,Conclusion,1,0.5
10.3390/foods12142645,non-specified barrier to scale,3,Introduction,-0.5,0.5
10.3390/foods12142645,non-specified barrier to scale,3,Introduction,1,0.5
10.3389/fsufs.2019.00128,non-specified barrier to scale,3,Introduction,1,NA
10.5851/kosfa.2024.e27,non-specified barrier to scale,3,Introduction,1,0.5
10.1016/j.ijbiomac.2024.134242,non-specified barrier to scale,3,Discussion,1,0.5
10.3389/fsufs.2021.594650,non-specified barrier to scale,8,Discussion,1,NA
10.1016/j.biomaterials.2022.121602,non-specified barrier to scale,3,Introduction,1,0.5
10.1007/s11158-016-9331-4,non-specified barrier to scale,3,Body,1,NA
10.1016/j.heliyon.2024.e38006,non-specified barrier to scale,4,Introduction,1,0.5
10.1111/japp.12056,non-specified barrier to scale,3,Introduction,1,0.5
10.1057/s41599-022-01316-z,non-specified barrier to scale,6,Discussion,1,0.5
10.1016/j.foodres.2024.114425,non-specified barrier to scale,5,Conclusion,1,NA
10.3934/agrfood.2024021,non-specified barrier to scale,3,Introduction,1,0.5
10.1002/bit.27469,non-specified barrier to scale,7,Introduction,1,NA
10.3390/foods9020185,non-specified barrier to scale,3,Introduction,1,NA
10.1038/s41467-023-44001-8,non-specified barrier to scale,3,Introduction,1,NA
10.3390/foods11193037,non-specified barrier to scale,4,Introduction,1,NA
10.3390/foods11193037,non-specified barrier to scale,6,Conclusion,1,0.5
10.1016/j.biomaterials.2022.121659,non-specified barrier to scale,3,Introduction,1,NA
10.3390/su152316164,non-specified barrier to scale,2,Abstract,1,NA
10.1016/j.matdes.2024.112992,non-specified barrier to scale,2,Introduction,1,0.5
10.3390/su15054009,non-specified barrier to scale,4,Introduction,1,0.5
10.1021/acsbiomaterials.3c01625,non-specified barrier to scale,4,Conclusion,1,0.5
10.1016/j.bbrc.2023.10.018,non-specified barrier to scale,1,Abstract,1,NA
10.1038/s41538-019-0054-8,non-specified barrier to scale,2,Introduction,1,NA
10.1038/s41538-019-0054-8,non-specified barrier to scale,6,Discussion,0.5,NA
10.1016/j.MEATsci.2023.109191,non-specified barrier to scale,9,Discussion,-0.5,0.5
10.3390/biom12060838,non-specified barrier to scale,4,Introduction,1,NA
10.3389/fsufs.2024.1341151,non-specified barrier to scale,3,Results and Discussion,1,NA
10.3389/fsufs.2024.1341151,non-specified barrier to scale,3,Introduction,1,NA
10.3389/fsufs.2024.1341151,non-specified barrier to scale,5,Results and Discussion,1,0.5
10.3389/fsufs.2024.1341151,non-specified barrier to scale,5,Introduction,1,0.5
10.1016/j.techfore.2023.122797,non-specified barrier to scale,3,Introduction,1,NA
10.1016/j.techfore.2023.122797,non-specified barrier to scale,4,Introduction,1,NA
10.1016/j.biomaterials.2022.121543,non-specified barrier to scale,3,Introduction,1,NA
10.1016/j.biomaterials.2022.121543,non-specified barrier to scale,6,Discussion,1,0.5
10.1016/j.biomaterials.2022.121543,non-specified barrier to scale,7,Conclusion,1,0.5
10.3390/ani10091678,non-specified barrier to scale,2,Introduction,1,NA
10.1016/j.MEATsci.2014.11.013,non-specified barrier to scale,5,Introduction,0.5,NA
10.1016/j.biomaterials.2023.122176,non-specified barrier to scale,5,Conclusion,1,1
10.3389/fnut.2024.1315555,non-specified barrier to scale,2,Abstract,1,0.5
10.3389/fnut.2024.1315555,non-specified barrier to scale,4,Introduction,1,NA
10.1021/acssynbio.3c00216,non-specified barrier to scale,1,Abstract,1,0.5
10.1021/acssynbio.3c00216,non-specified barrier to scale,2,Introduction,1,NA
10.1016/j.foodres.2021.110881,non-specified barrier to scale,2,Introduction,1,0.5
10.1016/j.jclepro.2022.130593,non-specified barrier to scale,6,Discussion,0.5,NA
10.1017/S1867299X00003585,non-specified barrier to scale,6,Body,1,NA
10.1016/j.tifs.2020.12.024,non-specified barrier to scale,3,Body,1,1
10.1021/acs.jafc.4c06474,non-specified barrier to scale,3,Introduction,1,0.5
10.1021/acs.jafc.4c06474,non-specified barrier to scale,6,Results and Discussion,1,0.5
10.1038/s42003-022-03852-5,non-specified barrier to scale,6,Discussion,1,NA
10.1016/j.respol.2023.104866,non-specified barrier to scale,4,Background,1,NA
10.1016/j.respol.2023.104866,non-specified barrier to scale,7,Conclusion,1,NA
10.1016/j.foodcont.2020.107390,non-specified barrier to scale,6,Introduction,1,0.5
10.1016/j.foodcont.2020.107390,non-specified barrier to scale,12,Conclusion,1,NA
10.1016/j.foodqual.2023.104966,non-specified barrier to scale,4,Introduction,1,NA
10.1016/j.fbio.2021.100986,non-specified barrier to scale,7,Discussion,1,NA
10.1007/s11947-023-03166-2,non-specified barrier to scale,4,Introduction,1,NA
10.1016/j.MEATsci.2022.108941,non-specified barrier to scale,12,Body,0.5,NA
10.3390/foods11172695,non-specified barrier to scale,7,Background,1,NA
10.1016/j.fbp.2023.11.001,non-specified barrier to scale,3,Introduction,1,0.5
10.1007/s10640-023-00780-8,non-specified barrier to scale,3,Discussion,1,NA
10.3390/app12105155,non-specified barrier to scale,2,Introduction,1,NA
10.1016/j.lssr.2024.03.008,non-specified barrier to scale,4,Body,1,NA
10.1016/j.MEATsci.2013.04.036,non-specified barrier to scale,2,Body,1,NA
10.1016/j.foodhyd.2024.110017,non-specified barrier to scale,4,Discussion,1,0.5
10.1371/journal.pone.0295265,non-specified barrier to scale,6,Introduction,1,NA
10.1021/acs.jafc.4c00624,non-specified barrier to scale,3,Introduction,1,NA
10.3390/s23073748,non-specified barrier to scale,1,Abstract,1,0.5
10.3390/s23073748,non-specified barrier to scale,3,Conclusion,1,0.5
10.1016/j.MEATsci.2022.108846,non-specified barrier to scale,1,Abstract,1,0
10.1186/s13568-022-01397-8,non-specified barrier to scale,2,Abstract,1,0.5
10.1186/s13568-022-01397-8,non-specified barrier to scale,3,Introduction,1,0.5
10.1186/s13568-022-01397-8,non-specified barrier to scale,4,Discussion,1,0.5
10.1002/aic.16235,non-specified barrier to scale,6,Body,1,0.5
10.1002/aic.16235,non-specified barrier to scale,8,Conclusion,1,0.5
10.1016/j.fbio.2024.104343,non-specified barrier to scale,6,Introduction,1,0.5
10.1038/s43016-020-0046-5,non-specified barrier to scale,2,Introduction,0.5,0.5
10.1038/s43016-020-0046-5,non-specified barrier to scale,3,Discussion,0.5,1
10.1021/acsbiomaterials.2c00093,non-specified barrier to scale,3,Introduction,1,0.5
10.1021/acsbiomaterials.2c00093,non-specified barrier to scale,6,Conclusion,1,0.5
10.3390/foods8100521,non-specified barrier to scale,3,Introduction,1,0.5
10.1038/s41467-023-38593-4,non-specified barrier to scale,3,Introduction,1,0.5
10.1038/s41467-023-38593-4,non-specified barrier to scale,4,Discussion,1,0.5
10.1016/j.cirp.2022.04.001,non-specified barrier to scale,1,Introduction,1,NA
10.1016/j.cirp.2022.04.001,non-specified barrier to scale,3,Introduction,1,0.5
10.1016/j.biomaterials.2022.121650,non-specified barrier to scale,3,Discussion,1,0.5
10.1002/advs.202202877,non-specified barrier to scale,2,Introduction,1,NA
10.1002/advs.202202877,non-specified barrier to scale,4,Conclusion,1,1
10.1038/s42003-023-05583-7,non-specified barrier to scale,1,Abstract,1,0.5
10.1007/s12208-024-00419-4,non-specified barrier to scale,3,Introduction,1,NA
10.1016/j.foodres.2023.113217,non-specified barrier to scale,3,Introduction,1,0.5
10.1371/journal.pone.0171904,non-specified barrier to scale,4,Introduction,1,NA
10.3389/fnut.2023.1212196,non-specified barrier to scale,2,Introduction,1,NA
10.1016/j.biomaterials.2022.121615,other Dev,1,Abstract,1,0.5
10.1016/j.cej.2022.137455,other Dev,1,Abstract,1,0.5
10.1016/j.cej.2022.137455,other Dev,2,Introduction,1,0
10.1016/j.cej.2022.137455,other Dev,3,Introduction,0.5,0.5
10.3389/fbioe.2023.1116917,other Dev,3,Discussion,0.5,0
10.1021/acs.jafc.3c06638,other Dev,2,Abstract,0.5,0.5
10.1021/acs.jafc.3c06638,other Dev,4,Introduction,1,0
10.1021/acs.jafc.3c06638,other Dev,5,Results and Discussion,0.5,0.5
10.1016/j.ifset.2024.103734,other Dev,9,Discussion,0.5,1
10.1016/j.ifset.2024.103734,other Dev,11,Conclusion,0.5,0.5
10.1016/j.fbio.2022.101571,other Dev,10,Conclusion,1,0.5
10.3390/foods13040563,other Dev,1,Abstract,0.5,0.5
10.3390/foods13040563,other Dev,3,Introduction,1,0
10.3390/foods13040563,other Dev,4,Discussion,0.5,0.5
10.3390/foods13040563,other Dev,5,Conclusion,0.5,0.5
10.3389/fbioe.2023.1202165,other Dev,1,Introduction,1,NA
10.3390/gels8020094,other Dev,6,Results and Discussion,1,0.5
10.1016/j.bbrc.2023.10.018,other Dev,1,Abstract,1,NA
10.1016/j.foodcont.2021.108299,other Dev,2,Abstract,1,NA
10.3389/fsufs.2023.1160458,other consequence,6,Other (Write),0,NA
10.3389/fsufs.2023.1160458,other consequence,1,Abstract,0.5,-0.5
10.3389/fsufs.2023.1160458,other consequence,2,Introduction,1,0
10.3389/fsufs.2023.1160458,other consequence,3,Other (Write),0.5,0
10.3389/fsufs.2023.1160458,other consequence,9,Conclusion,1,-0.5
10.1016/j.livsci.2021.104705,other distrust,1,Abstract,1,NA
10.1016/j.livsci.2021.104705,other distrust,5,Other (Write),1,NA
10.3390/su13137430,other distrust,1,Abstract,1,NA
10.3390/su13137430,other distrust,4,Introduction,0.5,-0.5
10.3390/su13137430,other distrust,6,Introduction,1,NA
10.3390/su13137430,other distrust,9,Results and Discussion,1,NA
10.1016/j.livsci.2021.104705,other distrust,11,Other (Write),0.5,-0.5
10.1016/j.biomaterials.2021.121155,other distrust,4,Introduction,1,NA
10.1016/j.eist.2024.100871,other distrust,1,Introduction,1,NA
10.1007/s10806-015-9573-8,other distrust,9,Discussion,1,0.5
10.1016/j.appet.2017.03.009,other distrust,2,Discussion,1,NA
10.1186/s40100-023-00278-3,other distrust,1,Abstract,1,NA
10.1186/s40100-023-00278-3,other distrust,4,Conclusion,1,NA
10.1111/faf.12541,other distrust,10,Body,1,0.5
10.3390/su141912501,other distrust,2,Introduction,0.5,0.5
10.3390/su141912501,other distrust,4,Introduction,1,NA
10.3390/su141912501,other distrust,7,Conclusion,1,0.5
10.3389/fsufs.2023.1302511,other distrust,2,Introduction,1,NA
10.3389/fsufs.2023.1302511,other distrust,3,Other (Write),1,NA
10.3389/fsufs.2023.1302511,other distrust,4,Discussion,1,NA
10.1002/fft2.165,other distrust,5,Introduction,1,0.5
10.1371/journal.pone.0251432,other distrust,4,Introduction,0.5,NA
10.1108/BFJ-01-2018-0025,other distrust,1,Abstract,0.5,NA
10.1108/BFJ-01-2018-0025,other distrust,4,Introduction,0,NA
10.1108/BFJ-01-2018-0025,other distrust,5,Introduction,0.5,NA
10.1108/BFJ-01-2018-0025,other distrust,7,Discussion,0.5,NA
10.1108/BFJ-01-2018-0025,other distrust,8,Conclusion,0.5,NA
10.1016/j.MEATsci.2022.108964,other distrust,6,Introduction,0.5,NA
10.1080/22041451.2024.2324405,other distrust,2,Abstract,1,NA
10.1080/22041451.2024.2324405,other distrust,10,Discussion,1,NA
10.1080/01292986.2024.2342827,other distrust,1,Abstract,1,NA
10.3389/fsufs.2021.594650,other distrust,8,Discussion,1,NA
10.1108/BFJ-02-2020-0092,other distrust,1,Abstract,1,NA
10.1016/j.appet.2023.107039,other distrust,2,Abstract,1,0
10.3390/foods11172695,other distrust,6,Background,1,NA
10.1016/j.appet.2019.01.027,other distrust,2,Abstract,1,NA
